STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C03171V03833,C03171V03833_label,area_of_residence,value
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,060,Longford,Longford,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,070,Louth,Louth,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,080,Meath,Meath,10.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,090,Offaly,Offaly,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,100,Westmeath,Westmeath,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,110,Wexford,Wexford,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,120,Wicklow,Wicklow,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,B,Munster,Munster,58.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,130,Clare,Clare,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,141,Cork City,Cork City,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,142,Cork County,Cork County,22.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,150,Kerry,Kerry,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,161,Limerick City,Limerick City,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,162,Limerick County,Limerick County,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,170,Tipperary,Tipperary,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,181,Waterford City,Waterford City,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,182,Waterford County,Waterford County,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,C,Connacht,Connacht,34.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,191,Galway City,Galway City,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,192,Galway County,Galway County,21.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,210,Mayo,Mayo,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,220,Roscommon,Roscommon,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,230,Sligo,Sligo,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,D,Ulster (part of),Ulster (part of),12.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,240,Cavan,Cavan,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,250,Donegal,Donegal,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,260,Monaghan,Monaghan,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE11,Border,Border,14.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE12,Midland,Midland,12.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE13,West,West,32.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE21,Dublin,Dublin,59.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE22,Mid-East,Mid-East,36.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE23,Mid-West,Mid-West,19.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE24,South-East,South-East,23.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2020,2020,2020,IE25,South-West,South-West,31.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,-,State,State,230.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,A,Leinster,Leinster,115.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,010,Carlow,Carlow,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,021,Dublin City,Dublin City,25.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,022,South Dublin,South Dublin,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,023,Fingal,Fingal,8.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,8.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,030,Kildare,Kildare,17.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,040,Kilkenny,Kilkenny,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,050,Laois,Laois,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,060,Longford,Longford,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,070,Louth,Louth,10.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,090,Offaly,Offaly,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,100,Westmeath,Westmeath,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,110,Wexford,Wexford,11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,120,Wicklow,Wicklow,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,B,Munster,Munster,67.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,130,Clare,Clare,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,141,Cork City,Cork City,11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,142,Cork County,Cork County,18.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,150,Kerry,Kerry,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,161,Limerick City,Limerick City,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,162,Limerick County,Limerick County,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,170,Tipperary,Tipperary,13.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,181,Waterford City,Waterford City,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,182,Waterford County,Waterford County,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,C,Connacht,Connacht,37.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,191,Galway City,Galway City,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,192,Galway County,Galway County,16.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,200,Leitrim,Leitrim,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,210,Mayo,Mayo,11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,220,Roscommon,Roscommon,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,230,Sligo,Sligo,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,D,Ulster (part of),Ulster (part of),11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,240,Cavan,Cavan,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,250,Donegal,Donegal,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,260,Monaghan,Monaghan,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE11,Border,Border,15.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE12,Midland,Midland,15.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE13,West,West,33.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE21,Dublin,Dublin,48.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE22,Mid-East,Mid-East,31.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE23,Mid-West,Mid-West,27.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE24,South-East,South-East,25.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2021,2021,2021,IE25,South-West,South-West,36.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,-,State,State,214.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,A,Leinster,Leinster,110.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,010,Carlow,Carlow,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,021,Dublin City,Dublin City,23.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,022,South Dublin,South Dublin,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,023,Fingal,Fingal,18.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,8.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,030,Kildare,Kildare,12.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,040,Kilkenny,Kilkenny,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,050,Laois,Laois,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,060,Longford,Longford,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,070,Louth,Louth,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,080,Meath,Meath,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,090,Offaly,Offaly,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,100,Westmeath,Westmeath,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,110,Wexford,Wexford,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,120,Wicklow,Wicklow,8.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,B,Munster,Munster,61.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,130,Clare,Clare,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,141,Cork City,Cork City,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,142,Cork County,Cork County,18.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,150,Kerry,Kerry,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,161,Limerick City,Limerick City,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,162,Limerick County,Limerick County,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,170,Tipperary,Tipperary,11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,181,Waterford City,Waterford City,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,182,Waterford County,Waterford County,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,C,Connacht,Connacht,29.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,191,Galway City,Galway City,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,192,Galway County,Galway County,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,200,Leitrim,Leitrim,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,210,Mayo,Mayo,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,220,Roscommon,Roscommon,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,230,Sligo,Sligo,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,D,Ulster (part of),Ulster (part of),14.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,240,Cavan,Cavan,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,250,Donegal,Donegal,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,260,Monaghan,Monaghan,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE11,Border,Border,23.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE12,Midland,Midland,11.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE13,West,West,20.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE21,Dublin,Dublin,55.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE22,Mid-East,Mid-East,34.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE23,Mid-West,Mid-West,28.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE24,South-East,South-East,18.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2022,2022,2022,IE25,South-West,South-West,25.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,-,State,State,210.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,A,Leinster,Leinster,116.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,010,Carlow,Carlow,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,021,Dublin City,Dublin City,24.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,022,South Dublin,South Dublin,12.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,023,Fingal,Fingal,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,18.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,030,Kildare,Kildare,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,040,Kilkenny,Kilkenny,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,050,Laois,Laois,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,060,Longford,Longford,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,070,Louth,Louth,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,080,Meath,Meath,5.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,100,Westmeath,Westmeath,7.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,110,Wexford,Wexford,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,120,Wicklow,Wicklow,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,B,Munster,Munster,49.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,130,Clare,Clare,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,141,Cork City,Cork City,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,142,Cork County,Cork County,10.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,150,Kerry,Kerry,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,161,Limerick City,Limerick City,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,162,Limerick County,Limerick County,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,170,Tipperary,Tipperary,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,181,Waterford City,Waterford City,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,182,Waterford County,Waterford County,8.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,C,Connacht,Connacht,36.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,191,Galway City,Galway City,6.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,192,Galway County,Galway County,15.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,200,Leitrim,Leitrim,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,210,Mayo,Mayo,9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,220,Roscommon,Roscommon,1.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,230,Sligo,Sligo,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,D,Ulster (part of),Ulster (part of),9.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,240,Cavan,Cavan,4.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,250,Donegal,Donegal,3.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,260,Monaghan,Monaghan,2.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE11,Border,Border,14.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE12,Midland,Midland,12.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE13,West,West,31.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE21,Dublin,Dublin,60.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE22,Mid-East,Mid-East,22.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE23,Mid-West,Mid-West,22.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE24,South-East,South-East,32.0
VSA94C07,Perinatal Mortality Number,Perinatal Mortality Number,2023,2023,2023,IE25,South-West,South-West,17.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,-,State,State,4.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,A,Leinster,Leinster,4.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,010,Carlow,Carlow,5.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,021,Dublin City,Dublin City,4.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,022,South Dublin,South Dublin,4.9
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,023,Fingal,Fingal,4.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,1.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,030,Kildare,Kildare,4.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,040,Kilkenny,Kilkenny,6.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,050,Laois,Laois,3.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,060,Longford,Longford,4.7
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,070,Louth,Louth,3.7
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,080,Meath,Meath,5.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,090,Offaly,Offaly,4.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,100,Westmeath,Westmeath,4.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,110,Wexford,Wexford,4.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,120,Wicklow,Wicklow,7.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,B,Munster,Munster,4.9
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,130,Clare,Clare,8.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,141,Cork City,Cork City,0.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,142,Cork County,Cork County,4.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,150,Kerry,Kerry,2.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,161,Limerick City,Limerick City,9.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,162,Limerick County,Limerick County,6.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,171,North Tipperary,North Tipperary,3.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,172,South Tipperary,South Tipperary,7.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,181,Waterford City,Waterford City,2.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,182,Waterford County,Waterford County,10.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,C,Connacht,Connacht,6.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,191,Galway City,Galway City,1.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,192,Galway County,Galway County,6.6
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,200,Leitrim,Leitrim,10.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,210,Mayo,Mayo,6.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,220,Roscommon,Roscommon,9.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,230,Sligo,Sligo,6.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,D,Ulster (part of),Ulster (part of),4.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,240,Cavan,Cavan,3.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,250,Donegal,Donegal,6.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,260,Monaghan,Monaghan,4.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE11,Border,Border,5.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE12,Midland,Midland,4.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE13,West,West,6.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE21,Dublin,Dublin,4.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE22,Mid-East,Mid-East,5.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE23,Mid-West,Mid-West,6.7
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE24,South-East,South-East,5.9
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2011,2011,2011,IE25,South-West,South-West,3.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,-,State,State,4.6
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,A,Leinster,Leinster,4.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,010,Carlow,Carlow,1.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,021,Dublin City,Dublin City,4.4
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,022,South Dublin,South Dublin,5.1
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,023,Fingal,Fingal,3.9
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,3.6
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,030,Kildare,Kildare,3.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,040,Kilkenny,Kilkenny,5.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,050,Laois,Laois,0.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,060,Longford,Longford,6.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,070,Louth,Louth,2.6
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,080,Meath,Meath,4.7
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,090,Offaly,Offaly,5.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,100,Westmeath,Westmeath,5.5
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,110,Wexford,Wexford,6.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,120,Wicklow,Wicklow,5.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,B,Munster,Munster,4.8
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,130,Clare,Clare,5.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,141,Cork City,Cork City,6.3
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,142,Cork County,Cork County,2.7
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,150,Kerry,Kerry,9.2
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,161,Limerick City,Limerick City,6.0
VSA94C08,Perinatal Mortality Rate,Perinatal Mortality Rate,2012,2012,2012,162,Limerick County,Limerick County,5.4
