STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C03788V04538,C03788V04538_label,nuts_3_region,C02199V02655,C02199V02655_label,sex,value
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,9225.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,15636.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,7657.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,7979.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,24950.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,12136.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,12814.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,16718.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,8337.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,8381.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,160558.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,1,Male,Male,76999.0
PEA26C01,Persons,Persons,2023,2023,2023,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,2,Female,Female,83559.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,9164.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,4423.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,4741.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,26237.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,11214.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,15023.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,12415.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,5732.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,6683.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,5745.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,2634.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,3111.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,10854.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,4980.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,5874.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,9744.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,4640.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,5104.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,15315.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,6829.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,8486.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,10635.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,4975.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,5660.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,100109.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,1,Male,Male,45427.0
PEA26C01,Persons,Persons,2023,2023,2023,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,2,Female,Female,54682.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,7939.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,3082.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,4857.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,24171.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,8662.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,15509.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,9765.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,3757.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,6008.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,4985.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,2000.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,2985.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,9062.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,3516.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,5546.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,8202.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,3171.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,5031.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,13363.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,5223.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,8140.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,9547.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,3666.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,5881.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,IE0,Ireland,Ireland,-,Both sexes,Both sexes,87034.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,IE0,Ireland,Ireland,1,Male,Male,33077.0
PEA26C01,Persons,Persons,2023,2023,2023,630,85 years and over,85 years and over,IE0,Ireland,Ireland,2,Female,Female,53957.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,441644.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,219762.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,221882.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,1519751.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,745562.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,774189.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,782429.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,389095.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,393334.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,331530.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,164458.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,167072.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,529583.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,260831.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,268752.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,473064.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,234200.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,238864.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,769764.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,379627.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,390137.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,503916.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,249840.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,254076.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,IE0,Ireland,Ireland,-,Both sexes,Both sexes,5351681.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,IE0,Ireland,Ireland,1,Male,Male,2643375.0
PEA26C01,Persons,Persons,2024,2024,2024,-,All ages,All ages,IE0,Ireland,Ireland,2,Female,Female,2708306.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,25903.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,13116.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,12787.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,84269.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,42950.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,41319.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,45362.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,23320.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,22042.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,18054.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,9239.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,8815.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,27931.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,14166.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,13765.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,24918.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,12543.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,12375.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,39506.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,19988.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,19518.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,27688.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,13938.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,13750.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,293631.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,IE0,Ireland,Ireland,1,Male,Male,149260.0
PEA26C01,Persons,Persons,2024,2024,2024,205,0 - 4 years,0 - 4 years,IE0,Ireland,Ireland,2,Female,Female,144371.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,30235.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,15410.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,14825.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,92178.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,47245.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,44933.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,52790.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,27271.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,25519.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,21832.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,11206.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,10626.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,32587.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,16505.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,16082.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,29576.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,15038.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,14538.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,47420.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,24333.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,23087.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,31670.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,16135.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,15535.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,338288.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,IE0,Ireland,Ireland,1,Male,Male,173143.0
PEA26C01,Persons,Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,IE0,Ireland,Ireland,2,Female,Female,165145.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,34094.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,17596.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,16498.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,100316.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,51385.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,48931.0
