STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C02199V02655,C02199V02655_label,sex,C04292V05069,C04292V05069_label,human_development_index_rating,value
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),58542.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),205702.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,368222.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),74127.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),29052.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),60296.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,-,All ages,All ages,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),204747.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,30906.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),5201.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2295.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4331.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),19079.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,15534.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),2591.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1136.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2189.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),9618.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,15372.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),2610.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1159.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2142.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,240,Under 5 years,Under 5 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),9461.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,35569.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),5941.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2696.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4903.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),22029.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,18223.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),3040.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1397.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2481.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),11305.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,17346.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),2901.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1299.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2422.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,245,5 - 9 years,5 - 9 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10724.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,40778.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),6920.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3168.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5592.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),25098.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,20939.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),3591.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1596.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2851.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12901.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19839.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),3329.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1572.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2741.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12197.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,39420.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),7342.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3213.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5843.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),23022.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19877.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),3662.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1615.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2877.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),11723.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19543.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),3680.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1598.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2966.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),11299.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,39848.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),8355.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3144.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),6757.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),21592.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19428.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),3921.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1529.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),3155.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10823.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,20420.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),4434.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1615.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),3602.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10769.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,50461.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),12220.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),4103.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),9993.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),24145.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,24341.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),5845.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1939.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4702.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),11855.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,26120.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),6375.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2164.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5291.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12290.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,65309.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),17728.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),5640.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),14286.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),27655.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,32019.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),8657.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2714.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),6967.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),13681.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,33290.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),9071.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2926.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),7319.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),13974.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,72465.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),19572.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),7045.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),15566.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),30282.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,35038.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),9493.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3344.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),7439.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),14762.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,37427.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),10079.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3701.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),8127.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),15520.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,75439.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),19176.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),7484.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),15829.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),32950.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,36876.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),9396.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3613.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),7738.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),16129.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,38563.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),9780.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3871.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),8091.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),16821.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,59954.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),13310.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),5315.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),10908.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),30421.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,30001.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),6734.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2701.0
