STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C02199V02655,C02199V02655_label,sex,C04292V05069,C04292V05069_label,human_development_index_rating,value
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2448.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),9052.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12074.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,17135.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),5052.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1199.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4564.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),6320.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,16406.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),4915.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1249.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4488.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5754.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,21926.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),4649.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1067.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4118.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12092.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,11833.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),2421.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),565.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2134.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),6713.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,10093.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),2228.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),502.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1984.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5379.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19424.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),3289.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),756.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2983.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12396.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,10570.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),1731.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),441.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1578.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),6820.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,8854.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),1558.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),315.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1405.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5576.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,16156.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),2686.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),655.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2430.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10385.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,8658.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),1409.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),338.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1278.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5633.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,7498.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),1277.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),317.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1152.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),4752.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,10959.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),1626.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),415.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1448.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),7470.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,6038.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),867.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),212.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),796.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),4163.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,4921.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),759.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),203.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),652.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),3307.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,7756.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),852.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),224.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),757.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5923.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,4318.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),476.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),131.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),424.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),3287.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,3438.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),376.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),93.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),333.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),2636.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,6647.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),647.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),124.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),578.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),5298.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,3701.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),350.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),73.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),325.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),2953.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,2946.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),297.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),51.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),253.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),2345.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,4273.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),350.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),111.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),362.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),3450.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,2297.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),202.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),59.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),211.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),1825.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,1976.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),148.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),52.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),151.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),1625.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,4463.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),428.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),103.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),384.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),3548.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,2277.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),219.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),44.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),216.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),1798.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,2186.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),209.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),59.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),168.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),1750.0
