STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C03171V03833,C03171V03833_label,area_of_residence,value
VSA38,Birth Rates,Birth Rates,2021,2021,2021,030,Kildare,Kildare,12.7
VSA38,Birth Rates,Birth Rates,2021,2021,2021,040,Kilkenny,Kilkenny,10.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,050,Laois,Laois,11.8
VSA38,Birth Rates,Birth Rates,2021,2021,2021,060,Longford,Longford,12.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,070,Louth,Louth,12.1
VSA38,Birth Rates,Birth Rates,2021,2021,2021,080,Meath,Meath,13.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,090,Offaly,Offaly,11.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,100,Westmeath,Westmeath,13.0
VSA38,Birth Rates,Birth Rates,2021,2021,2021,110,Wexford,Wexford,11.4
VSA38,Birth Rates,Birth Rates,2021,2021,2021,120,Wicklow,Wicklow,11.7
VSA38,Birth Rates,Birth Rates,2021,2021,2021,B,Munster,Munster,11.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,130,Clare,Clare,11.0
VSA38,Birth Rates,Birth Rates,2021,2021,2021,141,Cork City,Cork City,10.3
VSA38,Birth Rates,Birth Rates,2021,2021,2021,142,Cork County,Cork County,12.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,150,Kerry,Kerry,11.0
VSA38,Birth Rates,Birth Rates,2021,2021,2021,161,Limerick City,Limerick City,12.5
VSA38,Birth Rates,Birth Rates,2021,2021,2021,162,Limerick County,Limerick County,11.4
VSA38,Birth Rates,Birth Rates,2021,2021,2021,170,Tipperary,Tipperary,12.1
VSA38,Birth Rates,Birth Rates,2021,2021,2021,181,Waterford City,Waterford City,12.8
VSA38,Birth Rates,Birth Rates,2021,2021,2021,182,Waterford County,Waterford County,10.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,C,Connacht,Connacht,11.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,191,Galway City,Galway City,10.7
VSA38,Birth Rates,Birth Rates,2021,2021,2021,192,Galway County,Galway County,12.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,200,Leitrim,Leitrim,12.1
VSA38,Birth Rates,Birth Rates,2021,2021,2021,210,Mayo,Mayo,11.0
VSA38,Birth Rates,Birth Rates,2021,2021,2021,220,Roscommon,Roscommon,11.3
VSA38,Birth Rates,Birth Rates,2021,2021,2021,230,Sligo,Sligo,11.4
VSA38,Birth Rates,Birth Rates,2021,2021,2021,D,Ulster (part of),Ulster (part of),11.4
VSA38,Birth Rates,Birth Rates,2021,2021,2021,240,Cavan,Cavan,12.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,250,Donegal,Donegal,10.4
VSA38,Birth Rates,Birth Rates,2021,2021,2021,260,Monaghan,Monaghan,13.1
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE11,Border,Border,11.5
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE12,Midland,Midland,12.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE13,West,West,11.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE21,Dublin,Dublin,12.2
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE22,Mid-East,Mid-East,12.5
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE23,Mid-West,Mid-West,11.6
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE24,South-East,South-East,11.3
VSA38,Birth Rates,Birth Rates,2021,2021,2021,IE25,South-West,South-West,11.6
VSA38,Birth Rates,Birth Rates,2022,2022,2022,-,State,State,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,A,Leinster,Leinster,10.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,010,Carlow,Carlow,11.6
VSA38,Birth Rates,Birth Rates,2022,2022,2022,021,Dublin City,Dublin City,10.8
VSA38,Birth Rates,Birth Rates,2022,2022,2022,022,South Dublin,South Dublin,11.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,023,Fingal,Fingal,11.0
VSA38,Birth Rates,Birth Rates,2022,2022,2022,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,8.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,030,Kildare,Kildare,11.2
VSA38,Birth Rates,Birth Rates,2022,2022,2022,040,Kilkenny,Kilkenny,9.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,050,Laois,Laois,10.1
VSA38,Birth Rates,Birth Rates,2022,2022,2022,060,Longford,Longford,11.0
VSA38,Birth Rates,Birth Rates,2022,2022,2022,070,Louth,Louth,11.0
VSA38,Birth Rates,Birth Rates,2022,2022,2022,080,Meath,Meath,11.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,090,Offaly,Offaly,9.9
VSA38,Birth Rates,Birth Rates,2022,2022,2022,100,Westmeath,Westmeath,11.3
VSA38,Birth Rates,Birth Rates,2022,2022,2022,110,Wexford,Wexford,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,120,Wicklow,Wicklow,10.2
VSA38,Birth Rates,Birth Rates,2022,2022,2022,B,Munster,Munster,10.1
VSA38,Birth Rates,Birth Rates,2022,2022,2022,130,Clare,Clare,9.6
VSA38,Birth Rates,Birth Rates,2022,2022,2022,141,Cork City,Cork City,8.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,142,Cork County,Cork County,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,150,Kerry,Kerry,9.2
VSA38,Birth Rates,Birth Rates,2022,2022,2022,161,Limerick City,Limerick City,11.9
VSA38,Birth Rates,Birth Rates,2022,2022,2022,162,Limerick County,Limerick County,10.4
VSA38,Birth Rates,Birth Rates,2022,2022,2022,170,Tipperary,Tipperary,10.1
VSA38,Birth Rates,Birth Rates,2022,2022,2022,181,Waterford City,Waterford City,12.4
VSA38,Birth Rates,Birth Rates,2022,2022,2022,182,Waterford County,Waterford County,9.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,C,Connacht,Connacht,10.2
VSA38,Birth Rates,Birth Rates,2022,2022,2022,191,Galway City,Galway City,8.4
VSA38,Birth Rates,Birth Rates,2022,2022,2022,192,Galway County,Galway County,11.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,200,Leitrim,Leitrim,11.0
VSA38,Birth Rates,Birth Rates,2022,2022,2022,210,Mayo,Mayo,10.0
VSA38,Birth Rates,Birth Rates,2022,2022,2022,220,Roscommon,Roscommon,9.8
VSA38,Birth Rates,Birth Rates,2022,2022,2022,230,Sligo,Sligo,9.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,D,Ulster (part of),Ulster (part of),10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,240,Cavan,Cavan,12.1
VSA38,Birth Rates,Birth Rates,2022,2022,2022,250,Donegal,Donegal,9.8
VSA38,Birth Rates,Birth Rates,2022,2022,2022,260,Monaghan,Monaghan,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE11,Border,Border,10.4
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE12,Midland,Midland,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE13,West,West,10.3
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE21,Dublin,Dublin,10.7
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE22,Mid-East,Mid-East,11.1
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE23,Mid-West,Mid-West,10.3
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE24,South-East,South-East,10.5
VSA38,Birth Rates,Birth Rates,2022,2022,2022,IE25,South-West,South-West,9.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,-,State,State,10.3
VSA38,Birth Rates,Birth Rates,2023,2023,2023,A,Leinster,Leinster,10.6
VSA38,Birth Rates,Birth Rates,2023,2023,2023,010,Carlow,Carlow,10.4
VSA38,Birth Rates,Birth Rates,2023,2023,2023,021,Dublin City,Dublin City,10.3
VSA38,Birth Rates,Birth Rates,2023,2023,2023,022,South Dublin,South Dublin,11.2
VSA38,Birth Rates,Birth Rates,2023,2023,2023,023,Fingal,Fingal,10.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,9.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,030,Kildare,Kildare,11.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,040,Kilkenny,Kilkenny,9.4
VSA38,Birth Rates,Birth Rates,2023,2023,2023,050,Laois,Laois,10.2
VSA38,Birth Rates,Birth Rates,2023,2023,2023,060,Longford,Longford,11.2
VSA38,Birth Rates,Birth Rates,2023,2023,2023,070,Louth,Louth,10.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,080,Meath,Meath,11.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,090,Offaly,Offaly,10.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,100,Westmeath,Westmeath,11.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,110,Wexford,Wexford,10.6
VSA38,Birth Rates,Birth Rates,2023,2023,2023,120,Wicklow,Wicklow,9.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,B,Munster,Munster,9.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,130,Clare,Clare,9.4
VSA38,Birth Rates,Birth Rates,2023,2023,2023,141,Cork City,Cork City,9.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,142,Cork County,Cork County,10.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,150,Kerry,Kerry,8.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,161,Limerick City,Limerick City,12.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,162,Limerick County,Limerick County,10.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,170,Tipperary,Tipperary,9.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,181,Waterford City,Waterford City,12.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,182,Waterford County,Waterford County,8.6
VSA38,Birth Rates,Birth Rates,2023,2023,2023,C,Connacht,Connacht,9.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,191,Galway City,Galway City,8.7
VSA38,Birth Rates,Birth Rates,2023,2023,2023,192,Galway County,Galway County,11.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,200,Leitrim,Leitrim,9.3
VSA38,Birth Rates,Birth Rates,2023,2023,2023,210,Mayo,Mayo,9.5
VSA38,Birth Rates,Birth Rates,2023,2023,2023,220,Roscommon,Roscommon,9.6
VSA38,Birth Rates,Birth Rates,2023,2023,2023,230,Sligo,Sligo,9.9
VSA38,Birth Rates,Birth Rates,2023,2023,2023,D,Ulster (part of),Ulster (part of),10.7
VSA38,Birth Rates,Birth Rates,2023,2023,2023,240,Cavan,Cavan,11.8
VSA38,Birth Rates,Birth Rates,2023,2023,2023,250,Donegal,Donegal,10.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,260,Monaghan,Monaghan,11.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE11,Border,Border,10.4
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE12,Midland,Midland,10.5
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE13,West,West,10.0
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE21,Dublin,Dublin,10.4
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE22,Mid-East,Mid-East,11.2
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE23,Mid-West,Mid-West,10.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE24,South-East,South-East,10.1
VSA38,Birth Rates,Birth Rates,2023,2023,2023,IE25,South-West,South-West,9.6
